fecha,res_total,res_oro_divisas,res_pase_pasivo,res_degs,tc_bcra,bm_billetes_publico,bm_billetes_entidades,bm_cta_cte_bcra,bm_saldo,bm_mas_cuasimonedas,m2,m2_transaccional_priv,dep_cc_priv,dep_ca_priv,dep_pf_no_ajust_priv,dep_pf_ajust_cer_priv,dep_total_pesos_priv,dep_usd_priv_enpesos,dep_total_priv_enpesos,dep_usd_priv,prest_adelantos,prest_documentos,prest_hipotecarios,prest_prendarios,prest_personales,prest_tarjetas,prest_otros,prest_total_pesos,prest_total_usd,prest_total_enpesos,tasa_pf_total_tna,tasa_pf_personas_tna,badlar_total_tna,badlar_privados_tna,tasa_personales_tna,tasa_adelantos_tna,tasa_politica_tna,tasa_politica_tea,pases_pasivos,leliq_notaliq,lefi_entidades,bopreal_lediv,factor_bm_lefi,call_baibar_tna,tasa_pf_usd_tna,prest_usd_enpesos
2003-10-31,12901.60151049176,12901.60151049176,0.0,0.0,2.8632,22656.15,3026.0,17264.283,42946.433,44577.31762772001,2912.850849549999,,872.0,576.0,146.0,23.0,1068.703557406276,150.6759999999995,1263.379557406268,69.0,131.0,47.0,-212.0,-42.0,148.0,31.0,17.0,120.0,49.0,218.9549999999981,4.392343119692145,,3.1875,3.0,,,,,,,0.0,0.0,0.0,1.476866283839212,0.5671661318193039,98.95500000000038
2003-11-01,,,,,,23413.977834229,2917.266666666667,17166.91024503567,43498.15474593134,44784.75739369135,1958.218174235568,,858.2440860215065,511.4688172043006,-343.4935483870977,57.08817204301076,823.8878419082466,230.6314318279592,1075.49561782222,64.1634408602149,48.08279569892511,20.43440860215014,-153.4301075268831,-19.52150537634407,112.7870967741937,6.391397849462464,-2.947311827957037,11.7967741935463,30.19247311827939,137.3226449462309,,,,,,,,,,,,,0.0,,,125.5258707526896
2003-11-03,12891.88524933102,12891.88524933102,0.0,0.0,2.8775,22917.259,3084.0,16926.716,42927.975,44435.74761496422,59017.03161496422,,13989.0,12304.0,30825.0,269.0,69576.03892263668,4284.7294,72120.76832263668,1498.0,4244.0,4685.0,9389.0,1291.0,2223.0,2209.0,2688.0,26729.0,1299.0,30444.5297,4.630857568293108,,3.75,3.5,,,,,,,0.0,0.0,0.0,1.610977701543739,0.5354480306805139,3715.5297
2003-11-04,12923.80347638359,12923.80347638359,0.0,0.0,2.8603,23024.536,3178.0,16755.572,42958.108,44421.60695864843,58616.03495864843,,13915.0,12327.0,30893.0,269.0,69524.33903144981,4274.6983,72059.03733144981,1499.0,4184.0,4673.0,9385.0,1296.0,2228.0,2209.0,2682.0,26657.0,1297.0,30355.6549,4.604342383107089,,3.875,3.375,,,,,,,0.0,0.0,0.0,1.281428571428571,0.6350645161290323,3698.6549
2003-11-05,12952.67417409615,12952.67417409615,0.0,0.0,2.8517,23295.91,3182.0,16529.321,43007.231,44346.64660103264,58667.32560103264,,14001.0,12520.0,30888.0,269.0,69855.74809448559,4284.7294,72400.47749448559,1498.0,4146.0,4671.0,9406.0,1296.0,2228.0,2165.0,2687.0,26599.0,1301.0,30320.2503,4.375107570428896,,3.4375,3.9375,,,,,,,0.0,0.0,0.0,1.480283167278448,0.7315795887281036,3721.2503
2003-11-07,12841.35691707163,12841.35691707163,0.0,0.0,2.8603,23619.213,2980.0,16444.738,43043.951,44369.47092238685,58897.73292238685,,14276.0,12523.0,30747.0,270.0,70153.17194506162,4269.2848,72684.45674506162,1496.0,4241.0,4673.0,9397.0,1293.0,2242.0,2134.0,2687.0,26667.0,1299.0,30374.0862,4.501845966538454,,3.625,3.5,,,,,,,0.0,0.0,0.0,1.707333333333333,0.5712032744846632,3707.0862
2003-11-10,13329.27114724227,13329.27114724227,0.0,0.0,2.8538,23769.205,2939.0,16456.37,43164.575,44485.08954207106,59222.71954207106,,14421.0,12283.0,30676.0,278.0,70027.75921793167,4327.7013,72617.46051793167,1521.0,4114.0,4680.0,9395.0,1291.0,2245.0,2142.0,2679.0,26546.0,1301.0,30247.7353,4.326733761233596,,3.375,3.5,,,,,,,0.0,0.0,0.0,1.707862281603289,0.7055009614411497,3701.7353
2003-11-11,13333.76465105613,13333.76465105613,0.0,0.0,2.8453,23643.749,2929.0,16601.198,43173.947,44481.35324475527,59180.15524475527,,14203.0,12305.0,30812.0,279.0,69762.73306692664,4343.027,72367.76006692664,1522.0,4165.0,4689.0,9394.0,1309.0,2247.0,2073.0,2673.0,26550.0,1300.0,30259.55,4.651333184726982,,4.0,3.375,,,,,,,0.0,0.0,0.0,1.602930914166085,0.6342273307790549,3709.55
2003-11-12,13386.58840021027,13386.58840021027,0.0,0.0,2.8535,23526.83002687,2885.0,16865.00314507,43276.83317194,44575.72805725948,58391.72491218948,,14091.0,12051.0,30879.0,293.0,69554.61682567069,4339.6,72156.2168256707,1520.0,4172.0,4694.0,9389.0,1308.0,2253.0,2019.0,2675.0,26510.0,1298.0,30215.79,4.508233306065087,,3.25,3.3125,,,,,,,0.0,0.0,0.0,1.489810322011469,1.203862116443745,3705.79
2003-11-13,13435.00474949562,13435.00474949562,0.0,0.0,2.855,23539.087,2816.0,17001.995306,43357.082306,44616.55369224369,58731.55838624369,,13881.0,12077.0,30841.0,297.0,69190.4979741529,4347.4743,71799.9722741529,1521.0,4211.0,4691.0,9384.0,1309.0,2253.0,1951.0,2658.0,26457.0,1299.0,30169.9317,4.312610549408935,,3.6875,3.5625,,,,,,,0.0,0.0,0.0,1.559585492227979,0.6218753696435293,3712.9317
2003-11-14,13505.40810971557,13505.40810971557,0.0,0.0,2.8583,23605.749,2734.0,17063.723,43403.472,44655.6839356279,58963.9609356279,,13798.0,11875.0,30840.0,301.0,68881.55609701615,4376.6232,71520.17929701615,1524.0,4094.0,4693.0,9378.0,1306.0,2271.0,1959.0,2639.0,26340.0,1292.0,30050.3656,4.524559951232691,,3.5,3.6875,,,,,,,0.0,0.0,0.0,1.514581734458941,0.5867092911523394,3710.3656
2003-11-17,13435.15425865311,13435.15425865311,0.0,0.0,2.8718,23454.754,2853.0,17229.15300000001,43536.90700000001,44777.34357147212,58944.19057147211,,14089.0,11744.0,30767.0,314.0,68998.02498103864,4400.28,71660.30498103864,1530.0,4165.0,4692.0,9370.0,1304.0,2281.0,1956.0,2649.0,26417.0,1301.0,30158.676,4.128323061358663,,3.0625,3.125,,,,,,,0.0,0.0,0.0,1.579295652173913,0.6315216480446928,3741.676
2003-11-18,13499.28640946106,13499.28640946106,0.0,0.0,2.876,23408.427,2811.0,17394.349,43613.776,44846.28670665632,59134.93770665632,,14154.0,11734.0,30783.0,320.0,68998.94997975278,4379.625,71640.57497975278,1530.0,4175.0,4698.0,9362.0,1303.0,2291.0,1953.0,2640.0,26422.0,1292.0,30120.35,4.483364586266467,,3.75,4.125,,,,,,,0.0,0.0,0.0,1.644896892245135,0.5785044101967627,3698.35
2003-11-19,13503.12943231441,13503.12943231441,0.0,0.0,2.8625,23360.05,2778.0,17599.507,43737.557,44963.82481655054,59317.31781655054,,14123.0,11792.0,30776.0,326.0,69147.02731269323,4389.57,71798.59731269324,1530.0,4173.0,4706.0,9354.0,1302.0,2290.0,1964.0,2613.0,26402.0,1301.0,30134.569,4.243427251764197,,3.3125,3.5,,,,,,,0.0,0.0,0.0,1.762484352974345,0.6353115741415319,3732.569
2003-11-20,13535.46753983966,13535.46753983966,0.0,0.0,2.869,23437.529,2699.0,17690.953,43827.482,45047.86087455474,59456.90787455474,,14089.0,11782.0,30894.0,325.0,69027.78496874386,4402.7555,71692.54046874386,1529.0,4171.0,4717.0,9351.0,1299.0,2292.0,1994.0,2609.0,26433.0,1307.0,30196.5065,3.563508898273239,,3.0,3.25,,,,,,,0.0,0.0,0.0,2.046030368763557,0.6274699577784995,3763.5065
2003-11-21,13394.27673287723,13394.27673287723,0.0,0.0,2.8795,23534.554,2630.0,17696.34599999999,43860.89999999999,45069.96276592895,59436.61676592896,,13945.0,11869.0,30745.0,327.0,68830.2397825463,4417.569,71510.8087825463,1530.0,4143.0,4726.0,9343.0,1297.0,2297.0,2075.0,2624.0,26505.0,1316.0,30304.6868,4.101027624837819,,3.3125,3.25,,,,,,,0.0,0.0,0.0,2.048271347248577,0.6275105392426409,3799.6868
2003-11-24,13448.18594883801,13448.18594883801,0.0,0.0,2.8873,23420.347,2797.0,17715.39399999999,43932.74099999999,45126.27206661316,59713.87806661316,,14189.0,11786.0,30598.0,327.0,68901.85238796505,4427.3458,71593.19818796504,1531.0,4132.0,4720.0,9333.0,1295.0,2310.0,2147.0,2623.0,26560.0,1314.0,30359.8252,4.315684795945101,,3.3125,3.8125,,,,,,,0.0,0.0,0.0,1.861758474576271,0.6289409420988369,3799.8252
2003-11-25,13466.28877061346,13466.28877061346,0.0,0.0,2.8918,23424.065,2802.0,17799.667,44025.732,45207.65398531737,59908.98698531738,,14260.0,11592.0,30774.0,322.0,68826.21784925045,4490.178,71583.39584925045,1540.0,4259.0,4729.0,9322.0,1294.0,2316.0,2171.0,2605.0,26696.0,1324.0,30556.3868,4.53483489778751,,4.0,3.5,,,,,,,0.0,0.0,0.0,1.865593308938839,0.7735290055248619,3860.3868
2003-11-26,13487.36682949548,13487.36682949548,0.0,0.0,2.9157,23377.236,2924.0,17748.939,44050.175,45226.57137000159,60565.63237000159,,14300.0,11686.0,30716.0,336.0,69106.48236448976,4530.396000000001,71900.87836448976,1542.0,4317.0,4737.0,9328.0,1297.0,2317.0,2183.0,2598.0,26777.0,1301.0,30599.338,4.228084852869916,,3.5,3.4375,,,,,,,0.0,0.0,0.0,1.548515928515928,0.4697733389998583,3822.338
2003-11-27,13486.72438435331,13486.72438435331,0.0,0.0,2.938,23368.178,3068.0,17621.262,44057.44,45232.3629396858,60737.1009396858,,14360.0,11941.0,30603.0,346.0,69280.19622703272,4617.327,72161.52322703273,1551.0,4301.0,4743.0,9313.0,1297.0,2319.0,2218.0,2602.0,26793.0,1315.0,30707.755,4.039346484899389,,3.6875,3.5625,,,,,,,0.0,0.0,0.0,1.537659783677483,0.7087784033782425,3914.755
2003-11-28,13482.68121791401,13482.68121791401,0.0,0.0,2.977,23521.805,3169.0,17466.5333,44157.3383,45321.72834687001,2041.160419150001,,418.0,217.0,-586.0,128.0,196.8638251857483,565.4313999999995,766.2952251857496,134.0,106.0,54.0,-105.0,-25.0,62.0,77.0,-23.0,146.0,19.0,346.4671000000017,4.409320041809367,,3.5,3.1875,,,,,,,0.0,0.0,0.0,1.533888888888889,0.5139170476316938,200.4670999999994
2003-12-01,13519.98300681796,13519.98300681796,0.0,0.0,2.9877,25422.9800967742,3293.41935483871,16662.05002867742,45378.44948029032,46272.82693007991,3028.869537693055,,664.7559139784935,781.2408602150535,-846.7967741935499,193.9118279569892,530.4553577743936,590.7535972042988,1142.329385086225,161.6107526881722,205.6591397849461,38.95268817204305,-56.95698924731187,-28.18817204301058,67.14838709677406,107.8021505376346,-85.47204301075271,248.945161290314,12.0978494623655,381.5343518279478,4.205296238782998,,3.5,3.4375,,,,,,,0.0,0.0,0.0,2.172222222222222,0.6125320550523468,132.5891905376316
2003-12-02,13538.4725289217,13538.4725289217,0.0,0.0,2.9898,24005.01,3180.0,17119.5453,44304.5553,45456.84874403381,61012.30344403381,,14243.0,12675.0,30710.0,402.0,70016.957620432,4885.968,73180.925620432,1644.0,4247.0,4665.0,9375.0,1297.0,2332.0,2261.0,2574.0,26751.0,1314.0,30656.208,4.392003691922272,,3.25,3.3125,,,,,,,0.0,0.0,0.0,1.93160469667319,0.6685961458765024,3905.208
2003-12-03,13583.12694744953,13583.12694744953,0.0,0.0,2.972,24211.6,3213.0,16935.5083,44360.1083,45506.44053520572,61214.93223520572,,14428.0,12844.0,30568.0,403.0,70301.7204341,4893.16,73472.8804341,1642.0,4233.0,4686.0,9360.0,1292.0,2327.0,2271.0,2598.0,26767.0,1315.0,30685.7,4.116085082319018,,3.625,3.25,,,,,,,0.0,0.0,0.0,1.887840136054422,0.520861532073905,3918.7
2003-12-04,13720.78994412752,13720.78994412752,0.0,0.0,2.98,24447.555,3237.0,16746.7243,44431.2793,45574.73508509763,61055.01078509763,,14281.0,13249.0,30581.0,402.0,70484.93405176449,4889.772199999999,73652.7062517645,1646.0,4225.0,4668.0,9360.0,1291.0,2302.0,2262.0,2605.0,26713.0,1318.0,30628.3826,4.102412038951931,,3.1875,2.3125,,,,,,,0.0,0.0,0.0,1.533493846976993,0.5983692080734929,3915.3826
2003-12-05,13754.04859437506,13754.04859437506,0.0,0.0,2.9707,24961.772,3030.0,16556.8193,44548.5913,45687.61897881953,61237.79967881953,,14215.0,13229.0,30496.0,407.0,70223.25846021903,4872.6213,73377.87976021903,1641.0,4226.0,4663.0,9355.0,1271.0,2302.0,2259.0,2609.0,26685.0,1315.0,30589.6295,3.843961671528211,,2.9375,2.625,,,,,,,0.0,0.0,0.0,1.842194744976816,0.5998565999493286,3904.6295
2003-12-09,13890.19875018692,13890.19875018692,0.0,0.0,2.9693,24908.184,3329.0,16443.494061,44680.678061,45812.68711158144,61264.19305058144,,14782.0,12914.0,30274.0,416.0,70420.10960275384,4851.6174,73553.72700275385,1642.0,4254.0,4633.0,9343.0,1270.0,2313.0,2249.0,2608.0,26670.0,1319.0,30567.2493,3.895854724578756,,3.125,2.875,,,,,,,0.0,0.0,0.0,2.354450261780105,0.6013325306040539,3897.2493
2003-12-10,13916.93394290452,13916.93394290452,0.0,0.0,2.9547,24964.974,3215.0,16504.909328,44684.883328,45811.57802474334,61498.66869674334,,15059.0,12854.0,30165.0,447.0,70530.26428583323,4835.4542,73647.71848583323,1646.0,4354.0,4625.0,9338.0,1269.0,2315.0,2216.0,2594.0,26711.0,1324.0,30600.5148,3.932949935055547,,3.375,2.9375,,,,,,,0.0,0.0,0.0,2.051626712328767,0.5685798122065727,3889.5148
2003-12-11,13938.28652074072,13938.28652074072,0.0,0.0,2.9377,25028.37,3145.0,16551.9983,44725.3683,45848.96320550525,61373.96490550524,,14887.0,12801.0,30209.0,444.0,70255.96336130083,4851.2558,73389.21916130083,1646.0,4364.0,4639.0,9332.0,1268.0,2313.0,2161.0,2583.0,26660.0,1324.0,30562.2252,3.382331753914325,,2.375,2.3125,,,,,,,0.0,0.0,0.0,1.96911877394636,0.918543046357616,3902.2252
2003-12-12,13976.35089743155,13976.35089743155,0.0,0.0,2.9473,25113.522,3092.0,16742.4153,44947.93730000001,46059.98433926715,61274.56903926715,,14728.0,12791.0,30251.0,451.0,70029.29727906623,4889.720200000001,73202.01747906623,1654.0,4374.0,4674.0,9335.0,1269.0,2316.0,2124.0,2597.0,26689.0,1321.0,30594.2723,3.923062486815342,,3.5,2.125,,,,,,,0.0,0.0,0.0,1.918130630630631,0.8732786441900298,3905.2723
2003-12-15,13401.42894468761,13401.42894468761,0.0,0.0,2.9563,25041.6,3220.0,16773.1733,45034.7733,46140.95588116906,61534.78258116906,,15019.0,12424.0,29938.0,466.0,69843.02087596426,4950.791999999999,73076.81287596426,1672.0,4441.0,4675.0,9322.0,1269.0,2321.0,2100.0,2533.0,26661.0,1330.0,30599.13,3.609909216393206,,2.625,2.625,,,,,,,0.0,0.0,0.0,1.524919871794872,0.755975786163522,3938.13
2003-12-16,13437.21503229314,13437.21503229314,0.0,0.0,2.961,25037.391,3193.0,16874.6923,45105.0833,46210.42248608096,61768.73018608096,,15061.0,12430.0,29951.0,501.0,69801.89350829297,5048.2387,73133.13220829297,1699.0,4475.0,4678.0,9312.0,1268.0,2326.0,2129.0,2538.0,26726.0,1338.0,30701.5994,4.027734510506081,,3.5,2.5,,,,,,,0.0,0.0,0.0,1.441431670281996,0.5982456499488229,3975.5994
2003-12-17,13496.62952198365,13496.62952198365,0.0,0.0,2.9713,25104.113,3158.0,17050.9073,45313.0203,46412.47869184287,62177.57139184286,,15083.0,12474.0,29839.0,537.0,69746.48796469742,5060.8051,73090.29306469741,1703.0,4429.0,4700.0,9308.0,1268.0,2336.0,2127.0,2543.0,26711.0,1332.0,30669.3044,3.612253424723102,,2.6875,2.5625,,,,,,,0.0,0.0,0.0,1.358497723823976,0.6721040131834044,3958.3044
2003-12-18,13550.80021536494,13550.80021536494,0.0,0.0,2.9717,25308.905,3170.0,16962.049,45440.954,46537.67797960476,62136.62897960476,,15119.0,12347.0,29771.0,538.0,69558.62369140491,5124.9024,72966.52609140491,1728.0,4456.0,4727.0,9303.0,1278.0,2338.0,2134.0,2533.0,26769.0,1327.0,30704.6166,3.722048865449819,,3.5625,3.5,,,,,,,0.0,0.0,0.0,1.550113250283126,0.9776409366869038,3935.6166
2003-12-19,13576.62419406905,13576.62419406905,0.0,0.0,2.9658,25629.025,3213.0,16775.996,45618.021,46706.93853168668,62964.94253168668,,14724.0,12798.0,29692.0,538.0,69503.99473268693,5145.772,72935.76673268693,1732.0,4456.0,4743.0,9302.0,1265.0,2344.0,2157.0,2539.0,26806.0,1334.0,30769.314,3.467556427208159,,2.6875,2.1875,,,,,,,0.0,0.0,0.0,1.42483660130719,0.6347774889126777,3963.314
2003-12-22,14047.80627902726,14047.80627902726,0.0,0.0,2.971,25895.6,3421.0,16421.511,45738.111,46807.64547713858,63340.13447713858,,14791.0,12980.0,29438.0,556.0,69542.24023103323,5163.806,72992.04623103322,1741.0,4507.0,4751.0,9298.0,1266.0,2352.0,2192.0,2527.0,26893.0,1330.0,30837.78,2.957449693136328,,2.375,2.1875,,,,,,,0.0,0.0,0.0,1.375250501002004,0.6198223145263644,3944.78
2003-12-23,14072.47550209373,14072.47550209373,0.0,0.0,2.966,26236.287,3449.0,16725.525,46410.81200000001,46790.82484618049,63441.29984618048,,14665.0,13113.0,29521.0,572.0,69441.73302515557,5132.831200000001,72860.56422515557,1736.0,4644.0,4771.0,9293.0,1266.0,2358.0,2221.0,2514.0,27067.0,1313.0,30949.1471,3.500322342316129,,3.0,3.0,,,,,,,0.0,0.0,0.0,1.460619918699187,0.7072360553324408,3882.1471
2003-12-24,14061.28995163527,14061.28995163527,0.0,0.0,2.9567,26288.652,3575.0,16542.717,46406.369,46777.50511394239,63934.78811394239,,14857.0,13063.0,29481.0,568.0,69634.48945508667,5133.507000000001,73053.99645508667,1734.0,4585.0,4844.0,9289.0,1264.0,2355.0,2252.0,2534.0,27123.0,1314.0,31013.097,3.889375435495658,,3.4375,2.875,,,,,,,0.0,0.0,0.0,1.8359375,0.6520651057712056,3890.097
2003-12-26,14072.52391449418,14072.52391449418,0.0,0.0,2.9605,26524.924,3599.0,16483.885,46607.809,46965.13127970429,64240.24627970429,,15084.0,12974.0,29295.0,600.0,69671.92772287136,5136.1365,73094.06422287136,1739.0,4506.0,4847.0,9286.0,1258.0,2357.0,2259.0,2546.0,27059.0,1303.0,30907.4105,3.592986712642384,,2.9375,2.9375,,,,,,,0.0,0.0,0.0,1.675419240953222,0.5942387774594079,3848.4105
2003-12-29,14051.66788428306,14051.66788428306,0.0,0.0,2.9535,26553.563,3698.0,16502.518,46754.081,47093.37007946619,64738.85207946619,,15167.0,12988.0,29080.0,631.0,69662.39791074852,5151.2238,73099.62171074853,1746.0,4457.0,4833.0,9273.0,1258.0,2374.0,2334.0,2531.0,27060.0,1311.0,30927.8433,3.37980688387266,,2.5,2.5,,,,,,,0.0,0.0,0.0,1.274428934010152,0.5365934400027796,3867.8433
2003-12-30,14117.09622750229,14117.09622750229,0.0,0.0,2.9503,26708.759,3640.0,16214.795,46563.554,46850.3973906481,64258.6023906481,,15102.0,12970.0,29415.0,647.0,69748.14701317679,5126.5715,73160.71851317679,1747.0,4393.0,4860.0,9266.0,1256.0,2369.0,2386.0,2503.0,27033.0,1320.0,30906.54,3.255890363743939,,2.75,2.8125,,,,,,,0.0,0.0,0.0,1.365664662658651,0.5738843327802797,3873.54
2003-12-31,14119.13654262396,14119.13654262396,0.0,0.0,2.9345,26630.797,3685.0,16075.228,46391.025,46677.79378241001,2994.370735539997,,726.0,673.0,-1050.0,305.0,62.27438056292885,268.5556000000006,352.8299805629358,122.0,-156.0,191.0,-160.0,-24.0,196.0,123.0,-92.0,78.0,-62.0,-176.2141000000011,3.655262254711173,,3.5625,2.8125,,,,,,,0.0,0.0,0.0,1.613496932515337,0.6016855917234418,-254.2140999999997
2004-01-01,,,,,,25986.55526650968,3218.806451612903,17767.17918526109,46972.54090338366,47003.90047669949,1684.621809390752,,550.0967741935492,703.0,112.8709677419356,253.1935483870968,1499.606749750703,206.6447193548411,1621.928888460374,109.4193548387095,-320.9354838709673,77.6451612903229,-93.322580645161,-20.41935483870975,192.1612903225805,21.2258064516127,-74.0,-217.6451612903147,-14.70967741935465,-346.1653548386967,,,,,,,,,,,,,0.0,,,-128.5201935483856
2004-01-02,14208.90569995227,14208.90569995227,0.0,0.0,2.933,26535.221,3832.0,16380.141,46747.362,46779.03463147619,63607.8936314762,,15044.0,13362.0,29804.0,702.0,70910.35606893334,5140.9194,74237.27546893334,1758.0,4113.0,4861.0,9247.0,1262.0,2498.0,2324.0,2506.0,26811.0,1279.0,30551.1797,3.608126648786492,,2.875,2.75,,,,,,,0.0,0.0,0.0,1.556408775981524,0.6232199553151458,3740.1797
2004-01-05,14256.61529830045,14256.61529830045,0.0,0.0,2.9243,26445.459,3878.0,16434.977,46758.436,46790.03482195238,63584.05782195238,,15174.0,13620.0,29855.0,697.0,71374.34767429442,5113.4096,74673.75727429442,1768.0,4169.0,4827.0,9241.0,1261.0,2502.0,2354.0,2491.0,26845.0,1279.0,30544.1238,3.36491037045551,,2.6875,2.5,,,,,,,0.0,0.0,0.0,1.557608695652174,0.6136250992303178,3699.1238
2004-01-06,14302.58423148469,14302.58423148469,0.0,0.0,2.8922,26412.746,3797.0,16664.238,46873.984,46905.50901242858,63538.27101242857,,15191.0,13827.0,30033.0,711.0,71766.45720976921,5057.421,75009.87820976922,1770.0,4128.0,4831.0,9233.0,1260.0,2508.0,2356.0,2458.0,26774.0,1270.0,30402.771,3.190929842774946,,2.375,2.4375,,,,,,,0.0,0.0,0.0,1.522769301895516,0.7873783494105038,3628.771
2004-01-07,14325.89460509572,14325.89460509572,0.0,0.0,2.8573,26477.49983609,3602.0,16675.63739365,46755.13722973999,46782.99843264476,63474.36103899476,,15025.0,14129.0,30166.0,718.0,71861.42347378621,5093.829000000001,75141.25247378621,1773.0,4122.0,4827.0,9231.0,1258.0,2498.0,2338.0,2464.0,26738.0,1282.0,30421.186,2.887451105775167,,2.5,1.9375,,,,,,,0.0,0.0,0.0,1.360086100861009,0.8392173389524383,3683.186
2004-01-08,14364.20631862165,14364.20631862165,0.0,0.0,2.873,26713.0511883,3319.0,16836.68166715,46868.73285545,46896.52024883095,63481.83858168095,,15072.0,14260.0,30135.0,712.0,72035.30454945995,5124.3246,75345.62914945994,1773.0,4155.0,4814.0,9241.0,1257.0,2502.0,2318.0,2455.0,26742.0,1274.0,30424.1148,2.776278517604569,,2.0,1.9375,,,,,,,0.0,0.0,0.0,1.209427207637231,0.5185162407451637,3682.1148
2004-01-09,14397.62968790049,14397.62968790049,0.0,0.0,2.8902,26738.06,3206.0,17029.88622315,46973.94622315001,47001.65980700715,63396.77358385714,,14924.0,14135.0,30173.0,729.0,71796.18545008388,5151.443600000001,75133.62905008388,1783.0,4071.0,4820.0,9243.0,1257.0,2515.0,2300.0,2450.0,26656.0,1281.0,30357.0652,2.998294495332529,,2.1875,1.75,,,,,,,0.0,0.0,0.0,1.702401372212693,0.601314548782517,3701.0652
2004-01-12,14440.03317527343,14440.03317527343,0.0,0.0,2.8892,26533.484,3304.0,17215.80924261,47053.29324261,47080.93301694334,63479.12377433333,,15342.0,13766.0,30313.0,733.0,72000.33005076277,5099.1477,75285.47775076277,1779.0,4036.0,4828.0,9251.0,1255.0,2508.0,2260.0,2450.0,26588.0,1276.0,30245.3988,2.596968770397674,,1.8125,2.0625,,,,,,,0.0,0.0,0.0,1.604211229946524,0.6418638667632152,3657.3988
2004-01-13,14466.75494071102,14466.75494071102,0.0,0.0,2.8663,26206.84318491,3369.0,17343.86964953,46919.71283444,46947.27879924952,62996.40914971953,,15162.0,13659.0,30422.0,729.0,71672.7909284722,5136.3466,74996.1375284722,1798.0,4034.0,4830.0,9246.0,1237.0,2510.0,2215.0,2484.0,26556.0,1288.0,30235.4296,2.978473964371642,,2.25,2.0,,,,,,,0.0,0.0,0.0,1.535802792321117,0.72396301528188,3679.4296
2004-01-14,14499.81444304268,14499.81444304268,0.0,0.0,2.8567,26127.16597954,3182.0,17592.34032954,46901.50630908,46928.99846436571,62958.65813482572,,15210.0,13485.0,30302.0,737.0,71570.67075543545,5175.1833,74932.85405543545,1799.0,3991.0,4819.0,9241.0,1248.0,2522.0,2163.0,2499.0,26483.0,1291.0,30196.8197,2.607410247523809,,1.6875,2.0625,,,,,,,0.0,0.0,0.0,1.367763713080169,0.5967716754244138,3713.8197
2004-01-15,14480.26966459137,14480.26966459137,0.0,0.0,2.8767,26053.36042011,3106.0,17906.70930876,47066.06972887,47093.48807463191,63182.7787658719,,15282.0,13215.0,30340.0,749.0,71390.63363770902,5187.897,74765.53063770902,1807.0,4079.0,4818.0,9236.0,1247.0,2527.0,2084.0,2497.0,26488.0,1301.0,30223.171,2.796997232978506,,2.0,1.4375,,,,,,,0.0,0.0,0.0,1.382259570494865,0.5944111656882711,3735.171
2004-01-16,14502.08998945663,14502.08998945663,0.0,0.0,2.871,25847.79638297,3124.0,18186.278769885,47158.075152855,47185.41968909309,63349.1409192081,,15231.0,13285.0,30455.0,748.0,71371.050820222,5184.321,74742.37182022199,1805.0,4023.0,4813.0,9229.0,1247.0,2530.0,2083.0,2494.0,26419.0,1301.0,30155.7322,2.974467638934268,,2.125,2.0,,,,,,,0.0,0.0,0.0,1.463513513513514,0.6818250764525994,3736.7322
2004-01-19,14502.63222722304,14502.63222722304,0.0,0.0,2.8722,25756.03377634,3111.0,18351.7517310915,47218.7855074315,47238.76623414579,63878.01450305429,,15441.0,13356.0,30245.0,764.0,71573.49380301668,5224.7538,74985.24760301669,1809.0,4088.0,4812.0,9219.0,1245.0,2537.0,2073.0,2500.0,26474.0,1312.0,30263.3184,2.909415697586417,,2.0,2.3125,,,,,,,0.0,0.0,0.0,1.370564516129032,0.7202694871867,3789.3184
2004-01-20,14476.53680235787,14476.53680235787,0.0,0.0,2.8882,25594.03534623,3035.0,18649.22288055,47278.25822678,47297.26514397048,63862.04226342047,,15476.0,13400.0,30312.0,766.0,71601.59913541305,5226.183800000001,75014.78293541305,1811.0,4078.0,4801.0,9218.0,1244.0,2540.0,2101.0,2496.0,26478.0,1314.0,30269.9412,2.852687557663053,,2.125,1.6875,,,,,,,0.0,0.0,0.0,1.326351351351351,0.67,3791.9412
2004-01-21,14554.26462313743,14554.26462313743,0.0,0.0,2.8858,25480.36483197,2964.0,18658.55318444,47102.91801641,47121.85112407666,64118.29793963666,,15584.0,13395.0,30211.0,777.0,71570.38794451357,5274.3036,75057.69154451357,1823.0,4011.0,4804.0,9216.0,1242.0,2548.0,2154.0,2494.0,26469.0,1318.0,30282.2376,2.52893154248557,,1.5,1.4375,,,,,,,0.0,0.0,0.0,1.460138248847926,0.6027725542000155,3813.2376
2004-01-22,14583.61544345361,14583.61544345361,0.0,0.0,2.8932,25425.85162976,2873.0,18625.11936537,46923.97099513,46942.83029327286,64227.71092790286,,15439.0,13375.0,30223.0,793.0,71361.7914319039,5295.4728,74870.2642319039,1819.0,3993.0,4821.0,9209.0,1242.0,2554.0,2166.0,2478.0,26463.0,1325.0,30320.34,1.977747982080755,,1.3125,1.625,,,,,,,0.0,0.0,0.0,1.502697841726619,0.6794112452163675,3857.34
