fecha;emae_original;emae_desest;emae_tendencia;emae_agro;emae_pesca;emae_mineria;emae_industria;emae_elect;emae_construccion;emae_comercio;emae_hoteles;emae_transporte;emae_finanzas;emae_inmuebles;emae_adm_publica;emae_educacion;emae_salud;emae_otros_svc;emae_impuestos
2007-07-01;127.38755189795539;127.73554053071202;128.66901876542775;109.57605605554018;158.41212693114653;101.30076108488886;123.18963123418615;117.67897703960853;142.82248956396933;135.91222633375637;138.49153419471563;147.58889346079556;142.17834820947422;120.39366360494792;115.08763434724796;117.83415056824256;120.01476844025774;147.5314632715409;138.20002485973453
2007-08-01;126.59522767863001;128.75588329802298;129.57988387992594;70.40974558545918;105.2736651044694;105.42477214833659;128.42225287656314;118.00215992937572;144.03194638961224;140.2845550930463;135.97772721446717;146.79564466649921;145.02093254871346;122.0194411692235;115.32336037795187;118.03770501328611;125.22863182507929;137.9500936382099;142.52071772273376
2007-09-01;123.5104632944452;129.61434757700997;130.47875456218924;64.36351214318887;80.56721676057548;103.2431409863342;131.0845524612863;112.13813494585708;144.63339541365633;137.95223882129494;137.3639835410913;143.87713398750367;139.8808425828213;121.01716369789503;115.49902392336564;118.03152570918509;121.54790247072893;129.39773510485693;130.43783428305028
2007-10-01;128.41538266104467;131.23956174433565;131.35292062028088;66.72752242065343;67.21370237830521;104.56882813842586;138.76001032246342;111.84104765531319;142.74653235440883;145.73802454403565;141.39326340180725;149.04246046238984;143.9614485596052;123.77767541604257;115.86998683901211;118.21041033886594;118.93247019961433;127.4444976019856;141.21272198930285
2007-11-01;129.73508945617357;132.6335801777133;132.1836248745747;83.96480339792302;53.16505935178966;97.3397027701706;136.61399284174945;110.52502742808707;143.21543421406665;146.75402379018402;144.96854891712624;148.8728545325129;144.28542671203786;124.3561397274128;118.35075015218703;121.1384307743055;118.95043626880188;127.50050464629632;143.09453249700726
2007-12-01;128.89792837498598;134.1982152434965;132.9441470848941;95.88479503204245;68.61519552058442;104.53255570094025;130.82770708317463;120.25046739706984;138.39450886846663;133.34146415988798;145.04544828527528;150.373182056015;148.16452793535768;123.24750798738926;119.02682880163647;120.6705833649399;116.21404830039177;129.11811548712458;146.0335125254363
2008-01-01;126.22689251081431;135.1946997280987;133.60187011306488;66.47801641256754;34.15549663316978;101.51195521407632;121.84460251251801;125.75604821236348;147.91516654997884;137.41853265028573;156.68158356482354;152.2399948665676;153.10121522328177;118.04549995986385;113.80870976136907;112.82230663923187;122.65755937792113;135.59705210200227;153.06471700491437
2008-02-01;122.8249045091645;133.4268873717657;134.11974480918138;68.68449956340437;58.973009445759104;97.65460589841184;119.05995651145108;119.22420046446574;150.6273930608785;134.87469950281096;150.98106793772195;146.2376918309528;146.66367464589192;121.34102912444735;117.07542146710281;116.67435910124134;115.68527529924029;134.30506192738667;137.32474391622623
2008-03-01;132.33412728743554;133.38365171772634;134.4596757057829;134.99408222831698;157.05404450748907;104.3975309769033;129.66358358865563;120.24885565491358;151.29946177326383;148.09037630343897;146.14582806558045;150.31606698601718;144.80846349557507;121.38912080370055;117.22839011269328;116.98169599668276;124.81950538588549;134.57424716086393;133.63402358675833
2008-04-01;145.28049855207212;135.74807634957662;134.58745453035567;220.23861776540605;239.9133449963601;100.58560131901508;137.31360119082652;114.97870835770038;148.68452806066657;156.59720886749764;136.05824921923144;158.74103249197242;149.61237526085122;125.82177399766734;118.0264345043607;119.2546594948615;131.24947544440994;136.27306821377988;149.34152145341386
2008-05-01;154.15616391286648;134.85699972207686;134.47331347860407;321.72079167699036;276.5282460067393;90.95122591610544;137.48692679263272;118.28109800862512;149.09925671538545;153.4563222387674;131.38467916913126;165.8886876707595;151.21576755705632;127.5940226681952;119.15231349574023;120.97954556625537;133.85054703069312;139.58975169930812;152.49572268947261
2008-06-01;140.50348421669764;133.3833588720539;134.09820868467676;211.8574063579053;225.7896697735379;98.07132624113787;128.3331933139324;128.41279912589087;147.06545827938766;142.7097119445634;125.22450016487801;154.64867156371932;150.23474516528833;127.53844076174722;121.38057189351841;124.62259481972704;135.63150198400152;141.66702885979393;142.06605020382926
2008-07-01;136.63868805371584;135.27069940197333;133.46258426298834;110.97878916724049;172.39082079228044;103.67886656555925;136.75464398717628;123.69675272440155;152.13607228741924;152.20250572879812;138.95826040100698;157.1299332163339;146.8522441297427;128.8479414144638;120.76670239650949;123.58799741086185;129.9815776473133;150.49598298441296;148.20685812469162
2008-08-01;131.34092143552698;135.69374500350116;132.58690978882086;70.81371768294936;176.42805181909824;104.7690757202395;134.09633833760543;126.32092835942453;149.61282870956884;142.84046117963499;139.44352450932402;154.04952785643948;155.14314259933852;126.00455452709842;121.2643409953161;124.28775827476;133.08794294648766;143.81542258494804;147.1800277884479
2008-09-01;132.18593848988462;135.91021501566908;131.51001405259709;67.16126081328645;86.88274612830962;102.46918390941443;140.77953420754767;120.10366459599464;149.9884182956422;148.4033004985393;138.45377954194683;153.65089143614958;150.6796872952446;127.33158854294209;121.77432162341779;124.79368274368979;131.10744153644066;135.8332245929618;146.6541300347355
2008-10-01;130.39517884255912;132.51585249756576;130.2891298012031;66.49249092185;107.5985181415079;104.91980742902918;137.1768346987664;112.85634415709369;138.28099383243503;144.9394336067809;137.8561251217705;153.61916816575572;157.18485733348476;127.93237151143988;121.05672422638261;124.76942606796761;125.55961409217255;136.5405465966986;143.9567675364367
2008-11-01;125.52756329262156;130.3273698443535;128.9957556253646;80.22294439167362;62.395208308181516;102.7210027897308;126.10218323606061;118.13283785175992;136.19410912263317;133.01684674833652;136.7302807628144;148.6696283195515;149.27482333877236;126.4361362615453;121.86255956084138;125.22744295410806;126.03621923177111;131.0257576965755;134.70235500570507
2008-12-01;123.46600579407662;125.1688118906785;127.70803719007709;79.39646137759492;79.54291075834153;104.38528222102086;118.48941706194675;121.37017991905891;129.50511727638553;126.03383198501584;134.54158794451033;149.33867847886512;150.46492719398523;128.64941093413046;123.61002971248536;126.6338210965126;122.04310971428373;134.152551361281;134.19816839772722
2009-01-01;116.75841920206521;124.2894960087693;126.51143936020542;58.550110188192846;34.84538347411296;104.92021943897858;105.19122716063418;124.30867642090844;125.9926103465463;120.26611512693212;146.41676857782332;146.82269400610818;152.4208901279487;116.23293503749763;118.98874475745716;121.22617348437356;131.7532838265061;136.33251586408423;132.2135417228646
2009-02-01;114.85886148592792;126.22969241056592;125.48677450007338;62.707009732469054;53.183475480476105;97.66843706202266;103.2542688057047;113.49132226967409;126.56238303013943;117.65103787028401;140.2052778569459;142.49545482074012;145.76916422211744;117.4060909409045;120.88067630996422;121.27728797497868;123.41541761696834;134.2412795331216;129.24460917001466
2009-03-01;126.16560261026108;123.4578413034123;124.70238395315093;107.09319052230025;130.07122524485163;107.07210156729407;117.24067998885847;123.53952813018414;127.48665890435443;137.40331090760094;133.27103918880348;150.89527198341798;149.99450809687116;121.14499821460821;121.17669049917225;121.67567830181515;133.27847695214484;131.09911754164324;132.91429324292955
2009-04-01;127.9905588745035;121.77051025334575;124.20835632770361;131.0723156508964;154.14665011951348;102.09553837851706;119.35512849489496;115.48843516100733;122.06601567142745;129.50055609682792;133.0724098124462;154.7759925739387;149.2728195842145;120.43155621565059;119.10548427629368;120.83436518646391;140.98607229821016;136.44364762983793;136.97403987723632
2009-05-01;133.03567047814315;121.10577953138251;124.03208508508416;187.0135334607809;179.4206768838544;104.00745314666267;120.74205267065281;121.93546020488392;121.64189335339725;128.64429641567438;129.25188004100195;159.66237476173646;149.04959844766233;121.13458529200909;121.00532650577796;123.14612055591016;143.870562111261;137.482344826256;133.76604022255282
2009-06-01;129.31265804805898;122.54345224264345;124.18005331747231;129.43470830612264;125.08378172878932;100.34862455531118;120.0373126432513;129.85825857690347;121.74693888608135;132.88543726489834;126.9388971847407;156.7849290790577;153.874325021732;123.94397029899213;122.67577454616318;126.24964626313664;144.1333233500923;137.62644941995615;135.65390780820468
2009-07-01;127.3630583750141;124.75464341995063;124.6352647239996;89.27758843628466;96.404356123261;103.1589094948696;124.92474390139266;130.82581437115704;133.13331105707627;135.41130893810777;128.2002691644654;152.93956954262094;148.30135884257402;121.54043751599102;125.278336042841;128.08029661298846;139.58517393426476;142.763720882865;136.22453225970642
2009-08-01;124.00328620894652;126.79229532975103;125.36389230589481;64.71539160627977;148.11396904710844;93.87471046524458;125.41000634488191;120.69718959841447;132.86596287813248;132.06273242286534;129.63057670108407;151.22961475407993;150.2791759015469;122.72013277714993;125.52439519594718;128.54416190059092;142.92644076944737;142.72815315368823;131.0321337735499
2009-09-01;126.18512812472765;128.17867056990255;126.3220829200363;63.05629992187119;148.60767996724667;100.19596736919351;126.60793169522697;116.35778027763098;133.30444227223046;138.35081528446221;133.84814419413212;151.80211800452494;153.10300058183145;123.72933296755271;126.95438008970127;130.46839943523125;140.68604952812797;141.19617067852587;135.98498874065635
2009-10-01;127.07986188269525;129.20725441540708;127.4597337933885;62.25635498301687;116.24534897203027;104.92290556099518;133.75188463092303;115.25899150635306;131.41323600541008;139.5227777821374;142.4203407994947;154.80997789906422;149.42292328433794;123.4427882967837;126.32222709807613;130.1782090723927;134.16397811986775;138.52840415507438;132.92653001802876
2009-11-01;127.09219178029132;129.72978393419515;128.724890871859;76.30145203997392;80.85367500448413;98.98984936941683;130.6205579379959;114.36469368758677;131.432858653804;138.41926971038802;142.59640885998368;154.37511679165553;149.4615259785315;124.60679275800042;127.26531525836249;131.00838508647828;134.51405639805677;138.42491426062693;131.99231131432614
2009-12-01;126.28656380555832;128.0724419438385;130.0679012600813;72.47820120409887;76.17507551938573;101.89215501544244;126.19625364284484;115.64739749179114;127.36768070649131;131.5607060057738;142.05161991048917;155.65148603030374;151.3909593613064;128.82137105637622;128.59686704668215;132.21059284703296;130.05421731677268;140.8480439268904;135.5649184681248
2010-01-01;121.50567852923163;131.72000846857526;131.44338563309623;56.01882924009405;21.87595456758976;103.62414765765587;115.15503247006613;124.13139388503957;133.2283522851464;126.13969920224662;156.7428572642385;156.11257332755903;148.76434227689523;120.26391482922403;126.62219466254983;127.58770327596336;136.42043896927385;145.74326384462034;134.13865387898213
2010-02-01;119.82280209203972;133.12326411379712;132.8123968107565;64.67634872758525;57.00375926547583;98.59074683307793;111.43871348611991;114.9965650481654;135.49077511415612;125.50302522184951;150.24616908153737;150.32079993813355;143.887529375969;122.31813982526253;127.2993340501856;128.30564836969376;129.6885689033418;142.91728131525207;128.89903191579103
2010-03-01;136.89550162046118;133.97038663481044;134.1453388872243;132.6832634081552;107.62322549181862;106.71995510463516;132.32416843649239;125.04519591845312;138.56826383829548;152.8012122618467;144.9997308776204;162.3776459899956;151.16544767261405;126.80450471517118;126.9271828288827;128.85140782494273;139.74238945208876;140.34196868514655;141.03814324726193
2010-04-01;145.77413149301782;136.86531824427817;135.41877457147692;232.44862178333693;92.05783699359897;103.74503183611807;132.9804934283053;114.6980037846816;139.778886279792;145.2137393795963;141.9804504424695;169.6526772869198;149.2611229291913;126.39802618759583;126.60834015388787;129.3294592256484;147.10104211691575;141.50041119979707;150.67638648758415
2010-05-01;158.1106315304388;139.19129104593523;136.61501033567046;351.01806093956867;165.2649385680639;105.99494470609913;135.83994396315805;122.22694820710241;139.17217674141278;147.20022035443037;138.3492011210617;181.2053437908202;151.0788011314878;126.85021017304055;127.45070996060437;130.67896579274708;149.53181937441434;144.55629150207173;154.20402687374423
2010-06-01;149.86155200805445;140.5687121520445;137.72339156016406;231.311121576034;165.13656815828733;105.32556304252181;134.92883812330473;123.26200380117591;139.20843482557578;151.04527252294275;136.31663519651426;174.17171834652845;157.59376286632087;129.7763914176564;129.14915878056635;133.62992554695566;153.62913552854906;144.7400956511994;159.11375590826046
2010-07-01;139.50568662872732;139.39691378330244;138.74027385364403;108.79992793146691;182.14912505113358;107.07400192283512;137.56757569979587;130.7128861529514;143.7037751175503;150.81996195782003;151.32397911189784;168.86449802564178;146.25228086654093;128.12131340410153;127.37045962776632;131.46610702464955;147.80474806398672;161.30600865354563;153.47644774649666
2010-08-01;137.24598068715568;140.0023321808965;139.66923209107532;65.88318937117806;164.52301479785865;106.96707685593378;141.99985618390022;127.94686665417265;146.36690169053307;155.69290347402065;148.02374884518846;167.6094894349476;151.19910420493557;129.64633863622575;127.51644662766026;131.62516836365486;146.72869315197897;148.33672030804843;152.98937824397453
2010-09-01;136.69642672162283;139.3854803059022;140.52216757973454;62.2443245059734;181.35570586813398;103.22262856414935;141.63376952624927;118.09139039170947;148.74255778449458;156.7179367698437;150.4160218832137;165.70629008407113;150.78470251900805;131.04463632638726;127.88454680758868;131.75630458106957;144.55640953771248;143.76255761329543;153.25451996323227
2010-10-01;135.13884450692316;140.18863850271944;141.3127704505851;66.21698335039048;93.291968461619;103.2743020068346;145.56467592605208;118.44288100921467;138.7394762923678;155.4084419448367;154.19430476880825;166.71580673652235;149.23945491584573;129.69302083575926;128.24643185985124;131.5153454025079;139.20060843128186;142.70686728143443;142.45674615859733
2010-11-01;139.59882328372223;142.24157357222387;142.0541095430549;85.8410585247438;72.7538880588535;101.50727764107998;145.08496002549148;117.0000780760201;142.0710257281679;164.91353223170603;155.9463836820479;166.71256439926768;154.38004344166137;133.55823945737416;129.2393314316485;132.37730753906555;139.65627188356785;145.39444628929206;149.99831138948397
2010-12-01;138.47764951271685;141.97979014589987;142.75862036859164;101.3622129422064;76.78537843947882;92.28962047172725;137.34263809272372;130.33020159691736;140.02872335984605;150.6944863751161;153.34017545877103;165.72048408081633;157.78850171563482;137.15282329779293;130.69773454041191;133.86809031810617;135.51100889452727;145.54054563441164;154.90098135801824
2011-01-01;133.0769197185519;145.85114691762743;143.43866363820905;70.9288586670815;40.395532815129926;99.4272626679962;127.12640664901387;132.59669488128645;149.28810221427042;145.58576047650988;165.19937497391305;169.18512022280981;159.2471656978168;124.09557940746095;129.38688633087463;130.14564825281255;145.3963341929503;153.0636826669407;153.46195676214236
2011-02-01;129.50988684262188;143.85331929141253;144.09783356386714;71.39901731541627;71.09930001329262;93.89885905612743;124.19081752647702;120.89071853608925;151.7765128745413;141.15349324966334;154.85384233463114;161.65063690645854;155.94532324617785;125.52428819040047;129.99665126139453;131.054185411756;138.11168745577413;148.3820047509372;144.3097458450596
